Document_ID,True_Label,True_Category,Cluster
2097,2,sci.space,1
2098,3,talk.religion.misc,3
2099,3,talk.religion.misc,0
2100,3,talk.religion.misc,3
2101,0,alt.atheism,3
2102,3,talk.religion.misc,3
2103,0,alt.atheism,3
2104,0,alt.atheism,2
2105,1,comp.graphics,2
2106,1,comp.graphics,2
2107,0,alt.atheism,3
2108,1,comp.graphics,2
2109,3,talk.religion.misc,3
2110,2,sci.space,3
2111,2,sci.space,3
2112,3,talk.religion.misc,3
2113,1,comp.graphics,2
2114,0,alt.atheism,0
2115,1,comp.graphics,2
2116,1,comp.graphics,3
2117,0,alt.atheism,2
2118,2,sci.space,3
2119,2,sci.space,1
2120,2,sci.space,3
2121,1,comp.graphics,3
2122,3,talk.religion.misc,3
2123,1,comp.graphics,2
2124,2,sci.space,1
2125,0,alt.atheism,0
2126,3,talk.religion.misc,3
2127,2,sci.space,2
2128,2,sci.space,1
2129,2,sci.space,3
2130,2,sci.space,1
2131,0,alt.atheism,3
2132,2,sci.space,1
2133,0,alt.atheism,3
2134,2,sci.space,3
2135,1,comp.graphics,2
2136,3,talk.religion.misc,3
2137,0,alt.atheism,3
2138,2,sci.space,3
2139,3,talk.religion.misc,0
2140,1,comp.graphics,2
2141,0,alt.atheism,3
2142,1,comp.graphics,3
2143,1,comp.graphics,2
2144,1,comp.graphics,2
2145,1,comp.graphics,2
2146,1,comp.graphics,2
2147,1,comp.graphics,2
2148,1,comp.graphics,2
2149,2,sci.space,1
2150,1,comp.graphics,2
2151,0,alt.atheism,3
2152,1,comp.graphics,2
2153,0,alt.atheism,3
2154,2,sci.space,3
2155,1,comp.graphics,2
2156,0,alt.atheism,0
2157,1,comp.graphics,2
2158,1,comp.graphics,2
2159,1,comp.graphics,2
2160,3,talk.religion.misc,3
2161,1,comp.graphics,2
2162,1,comp.graphics,2
2163,1,comp.graphics,2
2164,3,talk.religion.misc,3
2165,1,comp.graphics,2
2166,0,alt.atheism,3
2167,1,comp.graphics,2
2168,0,alt.atheism,3
2169,2,sci.space,1
2170,1,comp.graphics,2
2171,0,alt.atheism,0
2172,0,alt.atheism,3
2173,2,sci.space,2
2174,1,comp.graphics,3
2175,0,alt.atheism,3
2176,2,sci.space,2
2177,1,comp.graphics,2
2178,3,talk.religion.misc,3
2179,1,comp.graphics,2
2180,1,comp.graphics,2
2181,1,comp.graphics,2
2182,0,alt.atheism,3
2183,1,comp.graphics,2
2184,1,comp.graphics,2
2185,2,sci.space,1
2186,0,alt.atheism,3
2187,3,talk.religion.misc,3
2188,2,sci.space,1
2189,3,talk.religion.misc,3
2190,0,alt.atheism,3
2191,1,comp.graphics,2
2192,3,talk.religion.misc,0
2193,2,sci.space,1
2194,2,sci.space,1
2195,0,alt.atheism,3
2196,0,alt.atheism,3
2197,0,alt.atheism,3
2198,0,alt.atheism,3
2199,0,alt.atheism,0
2200,2,sci.space,2
2201,0,alt.atheism,3
2202,2,sci.space,3
2203,2,sci.space,1
2204,1,comp.graphics,2
2205,3,talk.religion.misc,0
2206,0,alt.atheism,3
2207,1,comp.graphics,2
2208,1,comp.graphics,2
2209,1,comp.graphics,2
2210,2,sci.space,1
2211,0,alt.atheism,3
2212,2,sci.space,3
2213,1,comp.graphics,2
2214,0,alt.atheism,3
2215,1,comp.graphics,2
2216,3,talk.religion.misc,0
2217,2,sci.space,1
2218,3,talk.religion.misc,3
2219,0,alt.atheism,3
2220,3,talk.religion.misc,3
2221,1,comp.graphics,2
2222,1,comp.graphics,2
2223,0,alt.atheism,3
2224,0,alt.atheism,3
2225,1,comp.graphics,2
2226,2,sci.space,2
2227,0,alt.atheism,0
2228,0,alt.atheism,1
2229,3,talk.religion.misc,0
2230,3,talk.religion.misc,3
2231,3,talk.religion.misc,3
2232,1,comp.graphics,2
2233,3,talk.religion.misc,3
2234,3,talk.religion.misc,3
2235,1,comp.graphics,2
2236,3,talk.religion.misc,3
2237,1,comp.graphics,2
2238,0,alt.atheism,3
2239,1,comp.graphics,2
2240,3,talk.religion.misc,3
2241,0,alt.atheism,0
2242,2,sci.space,3
2243,0,alt.atheism,3
2244,1,comp.graphics,2
2245,3,talk.religion.misc,3
2246,0,alt.atheism,3
2247,0,alt.atheism,3
2248,0,alt.atheism,3
2249,2,sci.space,3
2250,0,alt.atheism,3
2251,0,alt.atheism,3
2252,1,comp.graphics,2
2253,0,alt.atheism,0
2254,2,sci.space,1
2255,0,alt.atheism,3
2256,3,talk.religion.misc,3
2257,3,talk.religion.misc,3
2258,2,sci.space,3
2259,1,comp.graphics,2
2260,1,comp.graphics,2
2261,1,comp.graphics,2
2262,3,talk.religion.misc,3
2263,2,sci.space,1
2264,0,alt.atheism,3
2265,0,alt.atheism,0
2266,0,alt.atheism,3
2267,2,sci.space,1
2268,0,alt.atheism,0
2269,1,comp.graphics,2
2270,3,talk.religion.misc,0
2271,0,alt.atheism,0
2272,0,alt.atheism,3
2273,3,talk.religion.misc,0
2274,3,talk.religion.misc,0
2275,3,talk.religion.misc,3
2276,0,alt.atheism,3
2277,0,alt.atheism,3
2278,2,sci.space,3
2279,2,sci.space,3
2280,2,sci.space,3
2281,0,alt.atheism,3
2282,1,comp.graphics,2
2283,0,alt.atheism,3
2284,0,alt.atheism,3
2285,2,sci.space,3
2286,1,comp.graphics,2
2287,3,talk.religion.misc,3
2288,0,alt.atheism,3
2289,1,comp.graphics,3
2290,2,sci.space,1
2291,3,talk.religion.misc,3
2292,0,alt.atheism,3
2293,1,comp.graphics,3
2294,2,sci.space,3
2295,3,talk.religion.misc,3
2296,1,comp.graphics,3
2297,2,sci.space,1
2298,1,comp.graphics,2
2299,2,sci.space,1
2300,0,alt.atheism,3
2301,0,alt.atheism,3
2302,1,comp.graphics,2
2303,0,alt.atheism,3
2304,2,sci.space,3
2305,2,sci.space,3
2306,0,alt.atheism,3
2307,0,alt.atheism,3
2308,1,comp.graphics,2
2309,0,alt.atheism,3
2310,3,talk.religion.misc,3
2311,1,comp.graphics,2
2312,2,sci.space,1
2313,3,talk.religion.misc,3
2314,2,sci.space,1
2315,1,comp.graphics,2
2316,3,talk.religion.misc,3
2317,2,sci.space,1
2318,0,alt.atheism,3
2319,0,alt.atheism,3
2320,2,sci.space,1
2321,2,sci.space,3
2322,3,talk.religion.misc,3
2323,3,talk.religion.misc,2
2324,1,comp.graphics,2
2325,0,alt.atheism,3
2326,1,comp.graphics,3
2327,3,talk.religion.misc,3
2328,2,sci.space,1
2329,1,comp.graphics,2
2330,0,alt.atheism,0
2331,3,talk.religion.misc,3
2332,2,sci.space,3
2333,0,alt.atheism,3
2334,1,comp.graphics,2
2335,0,alt.atheism,3
2336,0,alt.atheism,0
2337,1,comp.graphics,2
2338,2,sci.space,3
2339,2,sci.space,3
2340,2,sci.space,3
2341,3,talk.religion.misc,0
2342,3,talk.religion.misc,3
2343,3,talk.religion.misc,3
2344,3,talk.religion.misc,0
2345,0,alt.atheism,0
2346,1,comp.graphics,2
2347,3,talk.religion.misc,3
2348,1,comp.graphics,2
2349,2,sci.space,1
2350,3,talk.religion.misc,3
2351,3,talk.religion.misc,0
2352,1,comp.graphics,2
2353,1,comp.graphics,3
2354,1,comp.graphics,2
2355,2,sci.space,1
2356,3,talk.religion.misc,3
2357,1,comp.graphics,2
2358,2,sci.space,1
2359,2,sci.space,3
2360,2,sci.space,1
2361,1,comp.graphics,2
2362,3,talk.religion.misc,3
2363,0,alt.atheism,3
2364,2,sci.space,3
2365,1,comp.graphics,3
2366,0,alt.atheism,3
2367,2,sci.space,2
2368,2,sci.space,1
2369,2,sci.space,3
2370,3,talk.religion.misc,3
2371,2,sci.space,3
2372,2,sci.space,3
2373,3,talk.religion.misc,3
2374,1,comp.graphics,3
2375,2,sci.space,1
2376,0,alt.atheism,3
2377,0,alt.atheism,3
2378,0,alt.atheism,3
2379,2,sci.space,1
2380,2,sci.space,3
2381,0,alt.atheism,3
2382,1,comp.graphics,2
2383,1,comp.graphics,2
2384,1,comp.graphics,2
2385,3,talk.religion.misc,3
2386,0,alt.atheism,3
2387,1,comp.graphics,2
2388,2,sci.space,1
2389,3,talk.religion.misc,3
2390,2,sci.space,3
2391,0,alt.atheism,3
2392,1,comp.graphics,3
2393,3,talk.religion.misc,3
2394,2,sci.space,2
2395,3,talk.religion.misc,3
2396,2,sci.space,3
2397,0,alt.atheism,3
2398,1,comp.graphics,2
2399,2,sci.space,3
2400,0,alt.atheism,3
2401,2,sci.space,3
2402,2,sci.space,1
2403,3,talk.religion.misc,3
2404,2,sci.space,1
2405,1,comp.graphics,2
2406,3,talk.religion.misc,3
2407,0,alt.atheism,0
2408,1,comp.graphics,2
2409,3,talk.religion.misc,3
2410,1,comp.graphics,2
2411,2,sci.space,1
2412,1,comp.graphics,2
2413,1,comp.graphics,3
2414,2,sci.space,3
2415,2,sci.space,3
2416,0,alt.atheism,3
2417,0,alt.atheism,3
2418,3,talk.religion.misc,3
2419,1,comp.graphics,2
2420,1,comp.graphics,3
2421,2,sci.space,2
2422,2,sci.space,1
2423,3,talk.religion.misc,3
2424,3,talk.religion.misc,3
2425,1,comp.graphics,2
2426,2,sci.space,2
2427,0,alt.atheism,3
2428,3,talk.religion.misc,0
2429,3,talk.religion.misc,0
2430,0,alt.atheism,3
2431,1,comp.graphics,2
2432,1,comp.graphics,3
2433,3,talk.religion.misc,3
2434,2,sci.space,3
2435,1,comp.graphics,2
2436,2,sci.space,1
2437,0,alt.atheism,3
2438,1,comp.graphics,2
2439,2,sci.space,1
2440,2,sci.space,2
2441,0,alt.atheism,3
2442,3,talk.religion.misc,0
2443,1,comp.graphics,2
2444,0,alt.atheism,3
2445,2,sci.space,3
2446,2,sci.space,3
2447,0,alt.atheism,3
2448,2,sci.space,3
2449,3,talk.religion.misc,3
2450,2,sci.space,1
2451,3,talk.religion.misc,3
2452,0,alt.atheism,3
2453,1,comp.graphics,2
2454,1,comp.graphics,2
2455,0,alt.atheism,3
2456,0,alt.atheism,3
2457,2,sci.space,2
2458,2,sci.space,1
2459,3,talk.religion.misc,3
2460,0,alt.atheism,3
2461,2,sci.space,3
2462,1,comp.graphics,2
2463,1,comp.graphics,3
2464,2,sci.space,3
2465,3,talk.religion.misc,0
2466,3,talk.religion.misc,3
2467,0,alt.atheism,0
2468,2,sci.space,3
2469,2,sci.space,1
2470,2,sci.space,3
2471,1,comp.graphics,2
2472,2,sci.space,1
2473,0,alt.atheism,3
2474,2,sci.space,1
2475,0,alt.atheism,3
2476,3,talk.religion.misc,3
2477,3,talk.religion.misc,0
2478,2,sci.space,1
2479,0,alt.atheism,3
2480,1,comp.graphics,2
2481,0,alt.atheism,2
2482,1,comp.graphics,2
2483,2,sci.space,1
2484,2,sci.space,2
2485,3,talk.religion.misc,0
2486,0,alt.atheism,3
2487,0,alt.atheism,3
2488,0,alt.atheism,3
2489,1,comp.graphics,2
2490,1,comp.graphics,2
2491,3,talk.religion.misc,3
2492,2,sci.space,1
2493,1,comp.graphics,2
2494,2,sci.space,1
2495,0,alt.atheism,3
2496,1,comp.graphics,2
2497,0,alt.atheism,3
2498,0,alt.atheism,3
2499,1,comp.graphics,2
2500,3,talk.religion.misc,3
2501,2,sci.space,3
2502,1,comp.graphics,3
2503,2,sci.space,3
2504,1,comp.graphics,3
2505,1,comp.graphics,3
2506,1,comp.graphics,2
2507,3,talk.religion.misc,3
2508,2,sci.space,1
2509,0,alt.atheism,3
2510,1,comp.graphics,2
2511,2,sci.space,1
2512,0,alt.atheism,3
2513,2,sci.space,1
2514,1,comp.graphics,2
2515,2,sci.space,3
2516,0,alt.atheism,0
2517,2,sci.space,1
2518,3,talk.religion.misc,3
2519,2,sci.space,1
2520,2,sci.space,3
2521,0,alt.atheism,3
2522,1,comp.graphics,1
2523,0,alt.atheism,3
2524,1,comp.graphics,2
2525,1,comp.graphics,2
2526,2,sci.space,1
2527,2,sci.space,1
2528,0,alt.atheism,3
2529,3,talk.religion.misc,3
2530,1,comp.graphics,2
2531,2,sci.space,1
2532,1,comp.graphics,2
2533,2,sci.space,1
2534,2,sci.space,1
2535,2,sci.space,1
2536,3,talk.religion.misc,0
2537,2,sci.space,1
2538,1,comp.graphics,2
2539,1,comp.graphics,2
2540,0,alt.atheism,3
2541,1,comp.graphics,2
2542,2,sci.space,1
2543,2,sci.space,3
2544,1,comp.graphics,2
2545,1,comp.graphics,2
2546,1,comp.graphics,2
2547,2,sci.space,2
2548,1,comp.graphics,2
2549,1,comp.graphics,3
2550,2,sci.space,2
2551,0,alt.atheism,3
2552,2,sci.space,1
2553,0,alt.atheism,3
2554,0,alt.atheism,3
2555,1,comp.graphics,2
2556,1,comp.graphics,2
2557,0,alt.atheism,3
2558,2,sci.space,3
2559,1,comp.graphics,2
2560,3,talk.religion.misc,3
2561,0,alt.atheism,3
2562,0,alt.atheism,3
2563,0,alt.atheism,3
2564,3,talk.religion.misc,3
2565,1,comp.graphics,2
2566,1,comp.graphics,2
2567,0,alt.atheism,3
2568,0,alt.atheism,3
2569,1,comp.graphics,2
2570,0,alt.atheism,3
2571,3,talk.religion.misc,3
2572,2,sci.space,1
2573,1,comp.graphics,2
2574,1,comp.graphics,2
2575,1,comp.graphics,3
2576,1,comp.graphics,2
2577,2,sci.space,3
2578,3,talk.religion.misc,3
2579,3,talk.religion.misc,0
2580,0,alt.atheism,3
2581,3,talk.religion.misc,0
2582,2,sci.space,1
2583,2,sci.space,3
2584,3,talk.religion.misc,3
2585,2,sci.space,3
2586,1,comp.graphics,2
2587,2,sci.space,3
2588,3,talk.religion.misc,3
2589,0,alt.atheism,3
2590,1,comp.graphics,2
2591,1,comp.graphics,2
2592,3,talk.religion.misc,3
2593,3,talk.religion.misc,3
2594,1,comp.graphics,2
2595,1,comp.graphics,2
2596,3,talk.religion.misc,0
2597,3,talk.religion.misc,1
2598,1,comp.graphics,2
2599,2,sci.space,1
2600,0,alt.atheism,3
2601,1,comp.graphics,3
2602,3,talk.religion.misc,3
2603,2,sci.space,3
2604,1,comp.graphics,2
2605,2,sci.space,3
2606,0,alt.atheism,0
2607,2,sci.space,1
2608,0,alt.atheism,3
2609,0,alt.atheism,3
2610,2,sci.space,1
2611,0,alt.atheism,3
2612,0,alt.atheism,3
2613,3,talk.religion.misc,3
2614,0,alt.atheism,3
2615,1,comp.graphics,2
2616,2,sci.space,3
2617,1,comp.graphics,2
2618,3,talk.religion.misc,3
2619,1,comp.graphics,2
2620,0,alt.atheism,3
2621,1,comp.graphics,2
2622,2,sci.space,1
2623,2,sci.space,1
2624,0,alt.atheism,0
2625,3,talk.religion.misc,3
2626,3,talk.religion.misc,3
2627,2,sci.space,3
2628,1,comp.graphics,2
2629,2,sci.space,1
2630,2,sci.space,1
2631,0,alt.atheism,3
2632,3,talk.religion.misc,3
2633,2,sci.space,3
2634,2,sci.space,3
2635,0,alt.atheism,3
2636,2,sci.space,1
2637,2,sci.space,3
2638,3,talk.religion.misc,3
2639,1,comp.graphics,2
2640,3,talk.religion.misc,0
2641,1,comp.graphics,2
2642,2,sci.space,1
2643,0,alt.atheism,3
2644,2,sci.space,1
2645,0,alt.atheism,3
2646,2,sci.space,3
2647,1,comp.graphics,2
2648,2,sci.space,3
2649,2,sci.space,1
2650,3,talk.religion.misc,0
2651,3,talk.religion.misc,3
2652,3,talk.religion.misc,0
2653,2,sci.space,2
2654,0,alt.atheism,0
2655,3,talk.religion.misc,3
2656,2,sci.space,1
2657,0,alt.atheism,3
2658,3,talk.religion.misc,3
2659,2,sci.space,1
2660,1,comp.graphics,2
2661,2,sci.space,1
2662,2,sci.space,1
2663,1,comp.graphics,2
2664,2,sci.space,1
2665,2,sci.space,2
2666,2,sci.space,1
2667,1,comp.graphics,2
2668,1,comp.graphics,2
2669,3,talk.religion.misc,0
2670,2,sci.space,1
2671,0,alt.atheism,3
2672,2,sci.space,3
2673,2,sci.space,1
2674,1,comp.graphics,2
2675,2,sci.space,1
2676,1,comp.graphics,2
2677,0,alt.atheism,0
2678,1,comp.graphics,2
2679,0,alt.atheism,3
2680,1,comp.graphics,2
2681,0,alt.atheism,3
2682,2,sci.space,3
2683,0,alt.atheism,0
2684,1,comp.graphics,2
2685,0,alt.atheism,0
2686,2,sci.space,3
2687,1,comp.graphics,2
2688,1,comp.graphics,2
2689,2,sci.space,1
2690,0,alt.atheism,3
2691,1,comp.graphics,3
2692,0,alt.atheism,0
2693,0,alt.atheism,3
2694,1,comp.graphics,3
2695,2,sci.space,1
2696,0,alt.atheism,3
2697,0,alt.atheism,0
2698,3,talk.religion.misc,3
2699,1,comp.graphics,2
2700,3,talk.religion.misc,0
2701,0,alt.atheism,3
2702,0,alt.atheism,2
2703,3,talk.religion.misc,0
2704,2,sci.space,1
2705,2,sci.space,1
2706,0,alt.atheism,3
2707,1,comp.graphics,2
2708,0,alt.atheism,3
2709,0,alt.atheism,0
2710,2,sci.space,1
2711,1,comp.graphics,2
2712,0,alt.atheism,3
2713,1,comp.graphics,2
2714,0,alt.atheism,3
2715,1,comp.graphics,2
2716,0,alt.atheism,0
2717,2,sci.space,3
2718,1,comp.graphics,2
2719,1,comp.graphics,2
2720,2,sci.space,3
2721,1,comp.graphics,1
2722,1,comp.graphics,2
2723,3,talk.religion.misc,3
2724,1,comp.graphics,2
2725,2,sci.space,1
2726,0,alt.atheism,3
2727,3,talk.religion.misc,3
2728,0,alt.atheism,3
2729,2,sci.space,1
2730,1,comp.graphics,3
2731,0,alt.atheism,0
2732,1,comp.graphics,2
2733,2,sci.space,1
2734,1,comp.graphics,2
2735,0,alt.atheism,3
2736,2,sci.space,1
2737,0,alt.atheism,3
2738,1,comp.graphics,2
2739,2,sci.space,1
2740,1,comp.graphics,2
2741,0,alt.atheism,3
2742,3,talk.religion.misc,3
2743,0,alt.atheism,3
2744,0,alt.atheism,3
2745,3,talk.religion.misc,0
2746,1,comp.graphics,2
2747,0,alt.atheism,3
2748,1,comp.graphics,2
2749,3,talk.religion.misc,3
2750,0,alt.atheism,3
2751,2,sci.space,2
2752,1,comp.graphics,2
2753,0,alt.atheism,0
2754,0,alt.atheism,0
2755,2,sci.space,3
2756,0,alt.atheism,3
2757,0,alt.atheism,3
2758,0,alt.atheism,3
2759,1,comp.graphics,2
2760,2,sci.space,3
2761,0,alt.atheism,3
2762,1,comp.graphics,2
2763,0,alt.atheism,3
2764,1,comp.graphics,2
2765,0,alt.atheism,3
2766,2,sci.space,1
2767,0,alt.atheism,3
2768,0,alt.atheism,3
2769,2,sci.space,3
2770,1,comp.graphics,2
2771,1,comp.graphics,2
2772,2,sci.space,3
2773,2,sci.space,1
2774,0,alt.atheism,0
2775,0,alt.atheism,3
2776,0,alt.atheism,3
2777,1,comp.graphics,2
2778,2,sci.space,3
2779,2,sci.space,1
2780,2,sci.space,1
2781,2,sci.space,1
2782,2,sci.space,1
2783,2,sci.space,1
2784,1,comp.graphics,3
2785,2,sci.space,2
2786,2,sci.space,1
2787,1,comp.graphics,2
2788,3,talk.religion.misc,3
2789,3,talk.religion.misc,3
2790,1,comp.graphics,2
2791,0,alt.atheism,3
2792,2,sci.space,3
2793,2,sci.space,3
2794,2,sci.space,1
2795,2,sci.space,3
2796,1,comp.graphics,2
2797,3,talk.religion.misc,3
2798,0,alt.atheism,0
2799,0,alt.atheism,0
2800,2,sci.space,1
2801,2,sci.space,3
2802,3,talk.religion.misc,0
2803,0,alt.atheism,3
2804,2,sci.space,1
2805,1,comp.graphics,2
2806,0,alt.atheism,0
2807,2,sci.space,3
2808,2,sci.space,1
2809,2,sci.space,3
2810,2,sci.space,3
2811,2,sci.space,1
2812,1,comp.graphics,2
2813,2,sci.space,3
2814,3,talk.religion.misc,3
2815,0,alt.atheism,3
2816,2,sci.space,3
2817,2,sci.space,1
2818,3,talk.religion.misc,3
2819,2,sci.space,1
2820,3,talk.religion.misc,3
2821,1,comp.graphics,2
2822,2,sci.space,1
2823,3,talk.religion.misc,3
2824,1,comp.graphics,2
2825,0,alt.atheism,3
2826,2,sci.space,3
2827,0,alt.atheism,3
2828,0,alt.atheism,3
2829,0,alt.atheism,3
2830,1,comp.graphics,2
2831,1,comp.graphics,3
2832,3,talk.religion.misc,3
2833,0,alt.atheism,3
2834,0,alt.atheism,3
2835,1,comp.graphics,2
2836,1,comp.graphics,2
2837,2,sci.space,1
2838,1,comp.graphics,2
2839,0,alt.atheism,3
2840,1,comp.graphics,2
2841,0,alt.atheism,3
2842,2,sci.space,1
2843,2,sci.space,3
2844,2,sci.space,3
2845,0,alt.atheism,3
2846,0,alt.atheism,0
2847,1,comp.graphics,2
2848,3,talk.religion.misc,3
2849,0,alt.atheism,3
2850,0,alt.atheism,3
2851,0,alt.atheism,3
2852,0,alt.atheism,0
2853,3,talk.religion.misc,3
2854,2,sci.space,1
2855,1,comp.graphics,2
2856,1,comp.graphics,2
2857,2,sci.space,2
2858,2,sci.space,1
2859,3,talk.religion.misc,3
2860,0,alt.atheism,3
2861,3,talk.religion.misc,3
2862,0,alt.atheism,3
2863,2,sci.space,1
2864,3,talk.religion.misc,3
2865,2,sci.space,3
2866,1,comp.graphics,2
2867,0,alt.atheism,3
2868,1,comp.graphics,2
2869,2,sci.space,3
2870,0,alt.atheism,3
2871,0,alt.atheism,2
2872,3,talk.religion.misc,3
2873,3,talk.religion.misc,3
2874,0,alt.atheism,3
2875,2,sci.space,1
2876,1,comp.graphics,2
2877,1,comp.graphics,2
2878,1,comp.graphics,2
2879,1,comp.graphics,3
2880,1,comp.graphics,2
2881,0,alt.atheism,3
2882,0,alt.atheism,0
2883,2,sci.space,1
2884,0,alt.atheism,3
2885,2,sci.space,1
2886,2,sci.space,3
2887,3,talk.religion.misc,3
2888,0,alt.atheism,0
2889,3,talk.religion.misc,3
2890,3,talk.religion.misc,3
2891,0,alt.atheism,3
2892,0,alt.atheism,3
2893,2,sci.space,2
2894,0,alt.atheism,3
2895,2,sci.space,1
2896,3,talk.religion.misc,3
2897,2,sci.space,1
2898,1,comp.graphics,2
2899,1,comp.graphics,2
2900,1,comp.graphics,2
2901,0,alt.atheism,3
2902,1,comp.graphics,2
2903,1,comp.graphics,3
2904,0,alt.atheism,3
2905,2,sci.space,3
2906,3,talk.religion.misc,3
2907,2,sci.space,3
2908,0,alt.atheism,0
2909,0,alt.atheism,3
2910,1,comp.graphics,2
2911,0,alt.atheism,3
2912,0,alt.atheism,3
2913,2,sci.space,2
2914,0,alt.atheism,3
2915,2,sci.space,3
2916,3,talk.religion.misc,3
2917,1,comp.graphics,2
2918,1,comp.graphics,2
2919,1,comp.graphics,2
2920,2,sci.space,3
2921,2,sci.space,1
2922,0,alt.atheism,3
2923,1,comp.graphics,2
2924,0,alt.atheism,3
2925,1,comp.graphics,2
2926,3,talk.religion.misc,3
2927,2,sci.space,1
2928,0,alt.atheism,3
2929,2,sci.space,1
2930,3,talk.religion.misc,0
2931,1,comp.graphics,2
2932,2,sci.space,3
2933,1,comp.graphics,2
2934,2,sci.space,1
2935,0,alt.atheism,3
2936,1,comp.graphics,2
2937,1,comp.graphics,2
2938,1,comp.graphics,3
2939,2,sci.space,1
2940,3,talk.religion.misc,3
2941,1,comp.graphics,2
2942,1,comp.graphics,2
2943,0,alt.atheism,3
2944,1,comp.graphics,2
2945,3,talk.religion.misc,0
2946,2,sci.space,2
2947,1,comp.graphics,2
2948,3,talk.religion.misc,3
2949,2,sci.space,3
2950,1,comp.graphics,2
2951,0,alt.atheism,3
2952,1,comp.graphics,2
2953,2,sci.space,3
2954,0,alt.atheism,3
2955,1,comp.graphics,2
2956,0,alt.atheism,3
2957,2,sci.space,1
2958,0,alt.atheism,3
2959,3,talk.religion.misc,3
2960,0,alt.atheism,3
2961,1,comp.graphics,2
2962,1,comp.graphics,2
2963,0,alt.atheism,3
2964,1,comp.graphics,2
2965,2,sci.space,2
2966,0,alt.atheism,3
2967,1,comp.graphics,2
2968,0,alt.atheism,0
2969,2,sci.space,1
2970,0,alt.atheism,3
2971,3,talk.religion.misc,3
2972,3,talk.religion.misc,3
2973,2,sci.space,1
2974,2,sci.space,3
2975,2,sci.space,1
2976,1,comp.graphics,2
2977,1,comp.graphics,2
2978,2,sci.space,3
2979,0,alt.atheism,3
2980,0,alt.atheism,0
2981,2,sci.space,1
2982,3,talk.religion.misc,3
2983,1,comp.graphics,3
2984,2,sci.space,1
2985,1,comp.graphics,2
2986,1,comp.graphics,3
2987,0,alt.atheism,3
2988,0,alt.atheism,3
2989,2,sci.space,1
2990,2,sci.space,1
2991,1,comp.graphics,2
2992,3,talk.religion.misc,3
2993,3,talk.religion.misc,3
2994,1,comp.graphics,2
2995,3,talk.religion.misc,0
2996,2,sci.space,3
2997,3,talk.religion.misc,0
2998,3,talk.religion.misc,3
2999,1,comp.graphics,2
3000,1,comp.graphics,2
3001,0,alt.atheism,3
3002,1,comp.graphics,2
3003,3,talk.religion.misc,3
3004,1,comp.graphics,2
3005,2,sci.space,3
3006,0,alt.atheism,3
3007,3,talk.religion.misc,3
3008,2,sci.space,3
3009,3,talk.religion.misc,3
3010,1,comp.graphics,2
3011,0,alt.atheism,3
3012,1,comp.graphics,2
3013,3,talk.religion.misc,3
3014,2,sci.space,1
3015,2,sci.space,1
3016,1,comp.graphics,3
3017,3,talk.religion.misc,3
3018,3,talk.religion.misc,3
3019,1,comp.graphics,2
3020,1,comp.graphics,2
3021,1,comp.graphics,2
3022,1,comp.graphics,3
3023,3,talk.religion.misc,3
3024,2,sci.space,2
3025,0,alt.atheism,3
3026,2,sci.space,1
3027,0,alt.atheism,3
3028,1,comp.graphics,2
3029,0,alt.atheism,3
3030,0,alt.atheism,0
3031,1,comp.graphics,2
3032,1,comp.graphics,2
3033,3,talk.religion.misc,1
3034,1,comp.graphics,2
3035,0,alt.atheism,0
3036,1,comp.graphics,2
3037,0,alt.atheism,3
3038,0,alt.atheism,3
3039,2,sci.space,3
3040,0,alt.atheism,3
3041,1,comp.graphics,2
3042,0,alt.atheism,3
3043,0,alt.atheism,3
3044,3,talk.religion.misc,0
3045,0,alt.atheism,3
3046,0,alt.atheism,2
3047,1,comp.graphics,2
3048,3,talk.religion.misc,3
3049,3,talk.religion.misc,3
3050,0,alt.atheism,3
3051,1,comp.graphics,2
3052,3,talk.religion.misc,3
3053,2,sci.space,1
3054,3,talk.religion.misc,3
3055,3,talk.religion.misc,3
3056,2,sci.space,3
3057,1,comp.graphics,3
3058,0,alt.atheism,3
3059,1,comp.graphics,3
3060,0,alt.atheism,3
3061,3,talk.religion.misc,0
3062,0,alt.atheism,3
3063,2,sci.space,1
3064,2,sci.space,1
3065,1,comp.graphics,2
3066,2,sci.space,1
3067,2,sci.space,1
3068,3,talk.religion.misc,0
3069,2,sci.space,3
3070,0,alt.atheism,3
3071,3,talk.religion.misc,3
3072,3,talk.religion.misc,3
3073,3,talk.religion.misc,0
3074,2,sci.space,1
3075,1,comp.graphics,2
3076,2,sci.space,3
3077,1,comp.graphics,3
3078,1,comp.graphics,2
3079,1,comp.graphics,2
3080,0,alt.atheism,3
3081,1,comp.graphics,3
3082,2,sci.space,3
3083,2,sci.space,2
3084,3,talk.religion.misc,3
3085,0,alt.atheism,0
3086,2,sci.space,1
3087,3,talk.religion.misc,3
3088,0,alt.atheism,3
3089,2,sci.space,1
3090,0,alt.atheism,0
3091,2,sci.space,1
3092,2,sci.space,3
3093,2,sci.space,1
3094,1,comp.graphics,2
3095,0,alt.atheism,3
3096,3,talk.religion.misc,3
3097,2,sci.space,3
3098,1,comp.graphics,2
3099,2,sci.space,1
3100,3,talk.religion.misc,0
3101,2,sci.space,1
3102,2,sci.space,3
3103,0,alt.atheism,0
3104,1,comp.graphics,2
3105,1,comp.graphics,2
3106,1,comp.graphics,2
3107,2,sci.space,3
3108,2,sci.space,1
3109,2,sci.space,1
3110,1,comp.graphics,2
